RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#28,#28-0011,NA-18-08_P05, 16FVU,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.98,0.03,29.29,0.44,0.41,0.04,0.09,0.01,14.79,8.86,1.85,0.02,2.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0012,NA-18-08_P05, 16FVZ,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.62,0.03,28.71,0.49,0.36,0.03,0.09,0.01,17.72,8.37,2.01,0.03,2.21,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0013,NA-18-08_P05, 16GCA,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.91,0.02,22.05,0.49,0.23,0.04,0.05,0,24.23,6.09,1.66,0.02,1.82,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0014,NA-18-08_P06(a), 16DYF,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.88,0.02,21.54,0.25,0.41,0.02,0.08,0.01,24.48,5.94,2.5,0.03,2.75,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0015,NA-18-08_P06(b), 16DYW,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.68,0.01,22.96,0.44,0.39,0.03,0.09,0.01,33.76,6.08,2.83,0.03,3.11,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0016,NA-18-08_P06(c), 16DYJ,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.72,0.02,20.71,0.54,0.3,0.02,0.07,0,28.76,5.59,2.35,0.03,2.59,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0017,NA-18-08_P10(a), 16DZR,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.79,0.01,22.59,0.31,0.24,0.03,0.08,0.01,28.59,6.1,2.53,0.04,2.79,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0018,NA-18-08_P10(a), 16DZV,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.22,0.01,23.46,0.26,0.26,0.05,0.09,0.02,106.64,5.73,2.8,0.04,3.08,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0019,NA-18-08_P10, 16FVA,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.97,0.02,20.47,0.29,0.32,0.04,0.09,0.01,21.1,5.78,2.72,0.03,2.99,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0020,NA-18-08_P10, 16FWE,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.92,0.02,21.44,0.35,0.33,0.03,0.08,0.01,23.3,5.96,2.54,0.04,2.8,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0021,NA-18-08_P10, 16FVM,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.53,0.07,73.38,1.1,1.07,0.1,0.2,0.01,16.2,21.77,1.68,0.02,1.85,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0022,NA-18-08_P10, 16FWB,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,5.02,0.09,78.71,1.14,0.83,0.07,0.2,0.02,15.68,23.52,1.55,0.02,1.7,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0023,NA-18-08_P10, 16FUZ,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.22,0.07,74.66,1.17,0.81,0.07,0.16,0.01,17.69,21.77,1.33,0.01,1.46,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0024,NA-18-08_P11(a), 16DZT,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.73,0.01,22.16,0.32,0.08,0.04,0.1,0.01,30.36,5.94,3.03,0.05,3.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0025,NA-18-08_P11(b), 16DZX,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.78,0.01,22.49,0.3,0.15,0.03,0.08,0.01,28.83,6.07,2.54,0.04,2.79,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0026,NA-18-08_P11, 16GBT,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.9,0.02,19.48,0.32,0.26,0.05,0.07,0.01,21.64,5.48,2.47,0.03,2.72,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0027,NA-18-08_P12(a), 16DZO,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.82,0.01,19.28,0.23,0.16,0.03,0.06,0.01,23.51,5.35,2.18,0.03,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0028,NA-18-08_P12(b), 16EBB,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.04,0.04,26.53,0.48,0.33,0.02,0.09,0.01,13,8.27,2.04,0.03,2.24,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0029,NA-18-08_P12, 16GBY,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.75,0.04,24.26,0.43,0.35,0.04,0.07,0,13.86,7.45,1.78,0.02,1.96,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0030,NA-18-08_P13, 16FYV,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.87,0.04,17.39,0.71,0.17,0.03,0.05,0,19.99,4.96,1.99,0.04,2.19,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0031,NA-18-08_P13, 16FYZ,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.42,0.02,13.66,0.53,0.16,0.05,0.07,0,32.52,3.63,3.67,0.07,4.04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0032,NA-18-08_P13, 16FZE,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.67,0.03,12.29,0.52,0.13,0.02,0.04,0,18.34,3.56,2.02,0.05,2.22,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0033,NA-18-08_P14, 16FYW,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.73,0.03,14.34,0.53,0.14,0.05,0.04,0,19.64,4.1,1.9,0.04,2.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0034,NA-18-08_P14, 16FZB,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.73,0.02,13.18,0.35,0.11,0.02,0.04,0,18.05,3.83,1.96,0.03,2.16,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0035,NA-18-08_P14, 16FZF,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.52,0.03,13.07,0.61,0.11,0.03,0.08,0,25.13,3.59,4.12,0.1,4.53,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0036,NA-18-08_P19, 16FYX,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,3.05,0.1,17.63,0.49,0.4,0.16,0.1,0,5.78,7.19,2.49,0.05,2.74,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0037,NA-18-08_P19, 16FZC,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.63,0.03,14.01,0.54,0.16,0.06,0.05,0,22.24,3.92,2.32,0.06,2.56,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0038,NA-18-08_P19, 16FZG,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.62,0.04,13.49,0.85,0.19,0.05,0.06,0,21.76,3.79,2.79,0.06,3.07,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0039,NA-18-08_P20, 16FYY,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.6,0.03,12.65,0.47,0.12,0.06,0.04,0,21.08,3.57,1.94,0.06,2.14,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0040,NA-18-08_P20, 16FZD,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.13,0.06,13.1,0.63,0.16,0.02,0.04,0,11.59,4.21,1.95,0.04,2.14,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0041,NA-18-08_P20, 16FZV,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.58,0.03,13.03,0.35,0.14,0.04,0.04,0,22.47,3.64,2.23,0.04,2.45,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0042,NA-18-07,,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.78,0.02,22.2,0.32,2.81,0.15,0.81,0.03,28.46,6,24.69,0.25,27.16,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0043,NA-18-07,,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.92,0.01,34.32,0.5,3.08,0.17,0.27,0.01,37.3,8.99,5.5,0.06,6.05,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0044,NA-18-07, 16FWO,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.86,0.01,42.79,0.63,2.96,0.15,0.21,0.01,49.76,10.92,3.6,0.04,3.96,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0045,NA-18-07, 16FXC,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.71,0.02,22.41,0.34,1.97,0.13,0.77,0.02,31.56,5.98,23.6,0.33,25.96,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0046,NA-18-07, 16FXO,"Nova Almeida, Espírito Santo",Brazil,"20°4'5.520""S","40°10'50.160""W",376549.618,7780535.18,24K,12,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,0.95,0.02,25.86,0.4,2.33,0.14,0.15,0.01,27.22,7.03,3.99,0.04,4.38,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0047,CJ-18-03_cavity(a), 16DYR,"Córrego Jundiá, Espírito Santo",Brazil,"18°54'56.520""S","40°6'29.520""W",383297.672,7908134.213,24K,60,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,14.01,0.25,56.62,0.96,1.71,0.05,0.1,0.07,4.04,27.32,0.7,0.01,0.77,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0048,CJ-18-03_cavity(b), 16DYM,"Córrego Jundiá, Espírito Santo",Brazil,"18°54'56.520""S","40°6'29.520""W",383297.672,7908134.213,24K,60,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,15.27,0.24,64.54,1.03,1.75,0.04,0.1,0.06,4.23,30.44,0.62,0.01,0.69,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0049,CJ-18-05a, 16FUK,"Córrego Jundiá, Espírito Santo",Brazil,"18°54'56.520""S","40°6'29.520""W",383297.672,7908134.213,24K,60,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.91,0.08,142.45,2.12,0.8,0.06,0.11,0.01,29.01,38.39,0.52,0.01,0.58,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0050,CJ-18-05a, 16FUP,"Córrego Jundiá, Espírito Santo",Brazil,"18°54'56.520""S","40°6'29.520""W",383297.672,7908134.213,24K,60,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.8,0.04,113.09,1.67,1.82,0.11,0.59,0.02,40.39,29.38,3.7,0.05,4.07,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0051,CJ-18-05a, 16FUS,"Córrego Jundiá, Espírito Santo",Brazil,"18°54'56.520""S","40°6'29.520""W",383297.672,7908134.213,24K,60,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.61,0.04,88.86,1.33,1.03,0.06,0.15,0.01,34.05,23.49,1.21,0.01,1.33,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0052,SLC-18-01, 16FVB,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.66,0.05,10.89,0.17,9.16,0.46,0.07,0.01,4.09,5.22,2.54,0.04,2.79,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0053,SLC-18-01, 16FWA,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.88,0.05,9.2,0.16,2.92,0.18,0.18,0.02,3.19,5.04,6.7,0.12,7.37,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0054,SLC-18-01, 16FVQ,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.31,0.06,14.07,0.19,5.39,0.32,0.11,0.01,3.26,7.62,2.64,0.03,2.9,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0055,SLC-18-01, 16FUY,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.05,0.06,6.17,0.09,13.97,0.68,0.03,0,1.52,5.5,1.12,0.01,1.24,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0056,SLC-18-01, 16FVL,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,4.07,0.07,4.66,0.08,15.56,0.83,0.05,0.01,1.14,5.17,1.73,0.03,1.91,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0057,SLC-18-01, 16FVE,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.33,0.02,4.98,0.07,16.37,0.88,0.03,0,3.74,2.5,2.19,0.04,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0058,SLC-18-06a(a), 16DWW,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2.03,0.06,8.82,0.27,1,0.05,0.06,0.02,4.34,4.1,2.55,0.03,2.81,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0059,SLC-18-06a(b), 16DYS,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,2,0.04,8.42,0.17,0.97,0.06,0.02,0.03,4.21,3.98,0.85,0.01,0.94,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#28,#28-0060,SLC-18-06a(c), 16DYY,"Lagoa Caculucagem, Espírito Santo",Brazil,"21°8'31.560""S","40°52'52.320""W",304648.615,7660968.638,24K,15,,goethite,"Medium to coarse-grained sandstone, conglomerate, and ,massive or laminated mudstone.",Lateritized continental sediments,1.71,0.03,3.84,0.06,0.9,0.04,0.08,0.08,2.25,2.61,5.32,0.07,5.85,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
