RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#17,#17-0020,PR0709inf1_2,09PFZ,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,3.11,0.09,13.11,0.24,3.23,,0.03,0,4.22,6.19,0.96,0.05,1.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0021,PR0709inf1_3,09PGA,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,15.08,0.27,7.82,0.21,1.93,,0.03,0,0.52,16.92,0.33,0.03,0.36,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0022,PR0709desmC_1,09PFV,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,1.98,0.06,3.52,0.1,1.16,,0.01,0,1.78,2.81,0.6,0.07,0.66,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0023,PR0709desmC_2,09PFW,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,2.58,0.07,8.25,0.17,1.93,,0.03,0,3.2,4.52,1.2,0.07,1.32,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0024,PR0709desmC_3,09PFX,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,1.27,0.03,3.4,0.06,0.84,,0.01,0,2.67,2.07,0.91,0.05,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0025,PR0709desmF_1,09PGB,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,2.88,0.08,11.74,0.21,1.17,,0.04,0,4.07,5.64,1.14,0.06,1.25,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0026,PR0709desmF_2,09PGC,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,3.59,0.09,15.69,0.27,1.88,,0.04,0,4.37,7.27,0.92,0.05,1.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0027,PR0709desmF_3,09PGD,"Guarapuava, Paraná",Brazil,"25°12'45.4""S",51°44'57.7?W,,,,1103,,goethite,Basalt,Lateritized igneous rocks,1.48,0.06,4.69,0.14,0.38,,0.01,0,3.17,2.58,0.96,0.12,1.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0028,PR0712_1,08DCJ,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,2.92,0.09,10.68,0.24,9.69,,0.07,0,3.66,5.43,2.44,0.07,2.68,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0029,PR0712_2,08DCK,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,2.92,0.08,8.69,0.17,9.75,,0.07,0,2.98,4.96,2.63,0.06,2.89,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0030,PR0712_3,08DCL,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,4.96,0.1,10.92,0.19,12.52,,0.07,0,2.2,7.52,1.71,0.03,1.88,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0031,PR0712_1,09PGH,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,3.6,0.08,2.5,0.08,3.98,,0.02,0,0.69,4.19,0.77,0.05,0.85,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0032,PR0712_2,09PGI,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,3.19,0.1,3.68,0.16,5.31,,0.02,0,1.15,4.06,1.06,0.11,1.17,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0033,PR0712_3,09PGJ,"Guarapuava, Paraná",Brazil,"25°11'55.6""S",51°41'24.9?W,,,,1030,,goethite,Basalt,Lateritized igneous rocks,1.89,0.06,6.02,0.15,7.26,,0.06,0,3.19,3.31,3.31,0.15,3.64,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0034,PR0713U2_2,08CZP,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1033,,goethite,Basalt,Lateritized igneous rocks,5.09,0.14,24.24,0.42,21.45,,0.17,0,4.76,10.79,2.88,0.07,3.17,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0035,PR0713U2b_3,08CZT,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1034,,goethite,Basalt,Lateritized igneous rocks,3.99,0.12,13.84,0.3,12.94,,0.1,0,3.47,7.24,2.64,0.07,2.9,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0036,PR0713U2a_1,08CZU,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1035,,goethite,Basalt,Lateritized igneous rocks,6.52,0.12,24.88,0.35,4.29,,0.05,0,3.82,12.37,0.71,0.01,0.78,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0037,PR0713U2a_2,08CZV,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1036,,goethite,Basalt,Lateritized igneous rocks,6.14,0.12,27.72,0.38,4.74,,0.05,0,4.52,12.65,0.75,0.01,0.83,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0038,PR0713U2a_3,08CZW,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,3.94,0.1,25.33,0.37,5.31,,0.07,0,6.43,9.89,1.21,0.03,1.33,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0039,PR0713Ve_2,08CZY,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1038,,goethite,Basalt,Lateritized igneous rocks,1.47,0.04,1.61,0.05,35.51,,0.01,0,1.1,1.84,0.81,0.02,0.89,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0040,PR0713Ve_3,08CZZ,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1039,,goethite,Basalt,Lateritized igneous rocks,5.12,0.13,4.7,0.15,27.86,,0.06,0,0.92,6.22,1.67,0.04,1.84,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0041,PR0713Vv_1,08DBB,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1040,,goethite,Basalt,Lateritized igneous rocks,1.88,0.05,0.99,0.05,17,,0.01,0,0.52,2.11,0.66,0.02,0.73,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0042,PR0713Vv_2,08DBC,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1041,,goethite,Basalt,Lateritized igneous rocks,1.5,0.05,0.41,0.05,3.21,,0.01,0,0.27,1.6,0.82,0.03,0.9,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0043,PR0713Vv_3,08DBD,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1042,,goethite,Basalt,Lateritized igneous rocks,1.55,0.04,0.63,0.03,20.91,,0.01,0,0.41,1.7,0.68,0.02,0.75,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0044,PR0713S_1,08DBE,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1043,,goethite,Basalt,Lateritized igneous rocks,2.71,0.09,6.85,0.18,6.13,,0.05,0,2.53,4.32,2.25,0.07,2.48,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0045,PR0713S_2,08DBF,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1044,,goethite,Basalt,Lateritized igneous rocks,3.4,0.09,7.62,0.17,9.99,,0.08,0,2.24,5.19,2.76,0.07,3.04,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0046,PR0713S_3,08DBG,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1045,,goethite,Basalt,Lateritized igneous rocks,2.79,0.07,7.11,0.15,8.72,,0.06,0,2.55,4.46,2.37,0.06,2.61,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0047,PR0713T_1,08DBH,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1046,,goethite,Basalt,Lateritized igneous rocks,0.82,0.03,0.61,0.03,13.94,,0.01,0,0.74,0.96,1.61,0.05,1.77,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0048,PR0713T_2,08DBI,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1047,,goethite,Basalt,Lateritized igneous rocks,0.48,0.02,0.36,0.04,11.5,,0,0,0.75,0.56,1.25,0.06,1.38,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0049,PR0713T_3,08DBJ,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1048,,goethite,Basalt,Lateritized igneous rocks,5.12,0.12,6.82,0.16,11.75,,0.09,0,1.33,6.72,2.42,0.05,2.66,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0050,PR0713W_1,08DBK,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1049,,goethite,Basalt,Lateritized igneous rocks,3.96,0.12,6.48,0.19,3.61,,0.07,0,1.64,5.48,2.33,0.07,2.56,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0051,PR0713W_2,08DBL,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1050,,goethite,Basalt,Lateritized igneous rocks,11.57,0.34,31.15,0.71,511.44,,0.6,0,2.69,18.89,5.66,0.15,6.23,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0052,PR0713W_3,08DBM,"Guarapuava, Paraná",Brazil,"25°12'13.7""S",51°41'25.1?W,,,,1051,,goethite,Basalt,Lateritized igneous rocks,11.18,0.22,14.44,0.29,11.18,,0.24,0,1.29,14.57,2.97,0.05,3.27,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0053,PR0708B_1,08DBX,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,23.8,0.35,44.7,0.67,53.62,,0.61,0,1.88,34.3,3.24,0.05,3.56,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0054,PR0708B_2,08DBY,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,6.72,0.2,24.43,0.51,20.87,,0.21,0,3.63,12.46,3.09,0.08,3.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0055,PR0708B_3,08DBZ,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,8.03,0.17,10.23,0.23,15.83,,0.09,0,1.27,10.44,1.55,0.03,1.71,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0056,PR0708C_1,08DCA,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,1.8,0.06,7.39,0.18,6.09,,0.05,0,4.11,3.53,2.76,0.09,3.04,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0057,PR0708C_2,08DCB,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,1.95,0.08,7.85,0.22,6.78,,0.09,0,4.03,3.79,4.56,0.17,5.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0058,PR0708C_3,08DCC,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,4.67,0.11,4.14,0.13,4.78,,0.03,0,0.89,5.64,1.01,0.03,1.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0059,PR0708D_1,08DCD,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,5.05,0.12,11.29,0.23,9.29,,0.08,0,2.24,7.7,1.92,0.04,2.11,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0060,PR0708D_2,08DCE,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,4.55,0.1,6.49,0.14,5.73,,0.04,0,1.43,6.07,1.23,0.03,1.35,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0061,PR0708D_3,08DCF,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,17.95,0.26,31.21,0.48,23.89,,0.28,0,1.74,25.28,2.01,0.03,2.21,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0062,PR0708E_1,08DCG,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,12.95,0.26,20.34,0.4,22.66,,0.24,0,1.57,17.73,2.49,0.05,2.74,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0063,PR0708E_2,08DCH,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,8.9,0.18,14.14,0.27,15.05,,0.14,0,1.59,12.22,2.1,0.04,2.31,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
#17,#17-0064,PR0708E_3,08DCI,"Guarapuava, Paraná",Brazil,25°13'14.2?S,51°41'13.9?W,,,,1037,,goethite,Basalt,Lateritized igneous rocks,15.47,0.31,24.19,0.47,24.77,,0.33,0,1.56,21.15,2.89,0.05,3.18,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
