RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#09,#09-0011,Lyn-9-A4g,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,27.5,,54.6,,,,6.2,,1.99,40.33,28,2.8,28,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0012,Lyn-9-A4h,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,37.3,,70.7,,,,7.9,,1.9,53.91,26.8,2.7,26.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0013,Lyn-9-A5f,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,24.5,,22.3,,,,3.3,,0.91,29.74,20.5,2,20.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0014,Lyn-9-A5g,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,23.4,,30.1,,,,2.4,,1.29,30.47,14.5,1.4,14.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0015,Lyn-9-A5h,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,20.6,,26.2,,,,3.2,,1.27,26.76,21.8,2.2,21.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0016,Lyn-8-Cf,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,21.8,,26.8,,,,4,,1.23,28.1,26.1,2.6,26.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0017,Lyn-8-Cg,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,23.4,,33.8,,,,3.2,,1.44,31.34,18.5,1.8,18.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0018,Lyn-8-Ch,,"Lynn Peak Channel Iron deposit, Hamersley Province, WA",Australia,"22°30'7.1352""S","120°5'42.9432""E",201146,7508708,51 K,480,,goethite,"detrital weathered BIF, clays, and organic material (wood fragments)",Channel Iron Deposits,30,,31.1,,,,3.9,,1.04,37.31,18.9,1.9,18.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0019,Roy-02-02-B1(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.14,,65.5,6.6,65.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0020,Roy-02-02-B1(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.13,,64.8,6.5,64.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0021,Roy-02-02-B2(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.09,,62,6.2,62,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0022,Roy-02-02-B4(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.13,,28.2,2.8,28.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0023,Roy-02-02-B4(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.1,,63.4,6.3,63.4,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0024,Roy-02-02-B5(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.12,,61.3,6.1,61.3,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0025,Roy-02-02-B5(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.23,,62.4,6.2,62.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0026,Roy-02-02-B6(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.12,,62.1,6.2,62.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0027,Roy-02-02-B6(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.3,,59.3,5.9,59.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0028,Roy-02-02-B7(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.11,,63.7,6.4,63.7,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0029,Roy-02-02-C1(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.15,,53.5,5.3,53.5,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0030,Roy-02-02-C1(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.36,,66.1,6.6,66.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0031,Roy-02-02-C4(a),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.22,,64,6.4,64,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#09,#09-0032,Roy-02-02-C4(b),,"Roy Hill, Hamersley Province, WA",Australia,"22°23'46.46470""S","119°50'9.20454""E",791987.985,7520559.022,50K,400,,goethite,Weathered banded iron formation,Lateritized BIFs,,,,,,,,,0.22,,72.1,7.2,72.1,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
