RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#05,#05-0001,Ax-2x,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,1.4,,4.2,,,,0.01,,3,2.39,2.8,0.06,2.8,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
#05,#05-0002,Ax-2y,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,1.2,,4.4,,,,0.01,,3.67,2.23,2.8,0.06,2.8,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
#05,#05-0003,AX-2-D,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,1.3,,6.9,,,,0.02,,5.31,2.92,5.5,0.11,5.5,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
#05,#05-0004,AX-2-E,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,1.7,,5.6,,,,0.02,,3.29,3.02,5.2,0.1,5.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
#05,#05-0005,Ax-2,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,3.5,,32.8,,,,0.01,,9.37,11.21,0.6,0.01,0.6,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
#05,#05-0006,AX-2-F,,Axel Heirberg Island,Canada,79°55'0.000''N,89°2'0.000''W,460265.161,8872978.853,16X,,,goethite,fossilized wood,Lateritized continental sediments,19.5,,111.5,,,,0.06,,5.72,45.7,0.9,0.02,0.9,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,Analytical uncertainty : ±2%
