RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#21,#21-0073,G-12-11_layered gt,09VPS,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.24,0.03,0.11,0.03,,,0.2,0.01,0.09,1.27,28.27,,31.09,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0074,G-12-11_layered gt,09VPT,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.25,0.03,0.15,0.02,,,0.19,0.01,0.12,1.28,27.35,,30.08,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0075,G-12-12,09VWM,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.29,0.04,0.55,0.05,,,0.12,0.01,0.43,1.42,16.09,,17.69,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0076,G-12-12,09VWN,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.14,0.03,0.12,0.02,,,0.18,0.01,0.1,1.17,28.87,,31.76,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0077,G-12-12,09XIB,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.02,0.02,0.17,0.01,,,0.13,0.01,0.16,1.06,22.28,,24.5,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0078,G-12-12,09XIC,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°07'5.96""S ","43°38'55.84""W",,,,1441,15,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.84,0.02,0.03,0.01,,,0.12,0.01,0.03,0.85,26.24,,28.86,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0079,G-12-07a,09XIN,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.34,0.01,2.62,0.05,,,0,0,7.79,0.95,0.48,,0.53,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0080,G-12-07a,09XIO,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.13,0.01,0.33,0.02,,,0,0,2.51,0.21,1.27,,1.39,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0081,G-12-07b (cement),09XIP,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.77,0.02,4.58,0.07,,,0.01,0,5.95,1.84,0.79,,0.87,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0082,G-12-07b (cement),09XIR,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.82,0.02,5.87,0.09,,,0.01,0,7.19,2.2,0.99,,1.09,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0083,G-12-07b (massive),09XIS,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.51,0.03,3.01,0.05,,,0.13,0.01,1.2,3.22,7.69,,8.46,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0084,G-12-07b (massive),09XIT,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.63,0.02,0.54,0.02,,,0.08,0.01,0.85,0.76,20.3,,22.33,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0085,G-12-07c,09XIU,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.7,0.03,0.45,0.02,,,0.21,0.02,0.26,1.8,21.74,,23.91,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0086,G-12-07c,09XIV,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'3.07""S ","43°40'31.82""W",,,,1654,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.21,0.03,0.4,0.02,,,0.2,0.01,0.33,1.3,28.86,,31.75,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0087,Pic-06-27,09QVN,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°2'44""S","43°58'55""W",7783119,606457,23 K,1426,0.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.9,0.03,0.59,0.03,,,0.01,0.03,0.65,1.04,2.02,,2.23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0088,Pic-06-27,09QVD,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°2'44""S","43°58'55""W",7783119,606457,24 K,1426,0.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.4,0.04,1.16,0.04,,,0.03,0.04,0.83,1.67,2.8,,3.08,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0089,Pic-06-27,09SBW,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°2'44""S","43°58'55""W",7783119,606457,25 K,1426,0.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.88,0.03,0.57,0.03,,,0,0.03,0.65,1.01,0.4,,0.44,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0090,Pic-06-27,09SCA,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°2'44""S","43°58'55""W",7783119,606457,26 K,1426,0.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.09,0.03,0.66,0.04,,,0.01,0.03,0.61,1.24,1.51,,1.67,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0091,SC-12-01-dark brown,09XUQ,"Quadrilátero Ferrífero, Minas Gerais",Brazil,,,,,,1485,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.54,0.03,1.62,0.03,,,0.29,0.02,1.05,1.92,27.68,,30.45,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0092,SC-12-01_dark brown,09XUP,"Quadrilátero Ferrífero, Minas Gerais",Brazil,,,,,,1485,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.56,0.03,1.61,0.04,,,0.27,0.02,1.03,1.94,25.61,,28.17,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0093,SC-12-04(A),09XUR,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,6.18,0.06,7.52,0.11,,,0.36,0.02,1.22,7.95,8.31,,9.15,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0094,SC-12-04(A),09XUS,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.17,0.07,24.93,0.33,,,0.27,0.01,7.85,9.03,5.42,,5.96,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0095,SC-12-04(A),09XUT,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.78,0.06,26.43,0.32,,,0.3,0.01,9.5,9,6.06,,6.67,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0096,SC-12-04(A),09XUU,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.45,0.04,6.66,0.09,,,0.46,0.03,2.71,4.02,20.98,,23.08,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0097,SC-12-04(B),09XUZ,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.56,0.02,1.68,0.04,,,0.13,0.01,3.01,0.95,24.74,,27.21,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0098,SC-12-04(B),09XVA,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'55.45""S ","43°59'01.86""W",,,,1474,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.52,0.02,1.39,0.04,,,0.16,0.01,2.67,0.85,34.47,,37.91,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0099,SC-12-05,09XVB,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'18.60""S ","43°59'0.34""W",,,,1480,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.88,0.04,3.7,0.07,,,0.4,0.02,1.96,2.75,26.66,,29.32,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0100,SC-12-05,09XVC,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'18.60""S ","43°59'0.34""W",,,,1480,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.17,0.02,1.95,0.03,,,0.26,0.04,1.67,1.62,28.82,,31.7,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0101,SC-12-05,09XVD,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'18.60""S ","43°59'0.34""W",,,,1480,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.84,0.05,5.24,0.08,,,0.59,0.03,1.37,5.07,21.51,,23.66,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0102,SC-12-06(A),09VPU,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'20.49""S"," 43°59'00""W",,,,1477,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.77,0.06,27.03,0.33,,,0.19,0,9.77,9.12,3.81,,4.19,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0103,SC-12-06(A),09VPV,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'20.49""S"," 43°59'00""W",,,,1477,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,4.4,0.1,54.75,0.62,,,0.26,0,12.44,17.27,2.73,,3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0104,SC-12-06(B),09VPW,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'20.49""S"," 43°59'00""W",,,,1477,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,6.19,0.14,24.71,0.4,,,1.56,0.01,3.99,12,23.86,,26.24,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0105,SC-12-06(B),09VPX,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'20.49""S"," 43°59'00""W",,,,1477,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,4.95,0.1,25.24,0.35,,,1.19,0.02,5.1,10.88,20.18,,22.2,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0106,SC-12-07(A),09VPY,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'23.64""S ","43°59'0.57""W",,,,1468,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,15.88,0.06,1.04,0.03,,,0.54,0.02,0.07,16.12,6.19,,6.81,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0107,SC-12-07(A),09VQA,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'23.64""S ","43°59'0.57""W",,,,1468,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,17.25,0.06,1.18,0.03,,,0.68,0.03,0.07,17.53,7.11,,7.83,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0108,SC-12-07B,09XVJ,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'23.64""S ","43°59'0.57""W",,,,1468,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.96,0.03,4.63,0.07,,,0.46,0.02,1.56,4.05,21.05,,23.16,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0109,SC-12-15,09VQB,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'6.12""S ","43°59'01.23""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,11.78,0.14,16.39,0.24,,,0.47,0.01,1.39,15.63,5.53,,6.08,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0110,SC-12-15,09VQC,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'6.12""S ","43°59'01.23""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,10.65,0.15,14.72,0.24,,,0.42,0.01,1.38,14.11,5.5,,6.05,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0111,SC-12-17(d),09XVO,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'4.91""S ","43°59'1.07""W",,,,1469,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.69,0.02,2.83,0.05,,,0.01,0,4.1,1.36,1.77,,1.94,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0112,SC-12-17(d),09XVP,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'4.91""S ","43°59'1.07""W",,,,1469,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.8,0.02,3.93,0.06,,,0.08,0,4.94,1.72,9.04,,9.94,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0113,SC-12-22(B),09VQH,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'43.01""S ","43°58'55.72""W",,,,1493,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,16.31,0.21,6.69,0.16,,,0.48,0.01,0.41,17.88,4.91,,5.4,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0114,SC-12-22(B),09VQI,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'43.01""S ","43°58'55.72""W",,,,1493,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,14.4,0.11,33.37,0.37,,,0.38,0.01,2.32,22.24,3.11,,3.42,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0115,SC-12-20(A),09XUV,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'53.63""S ","43°58'49.26""W",,,,1389,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.55,0.04,0.01,0.01,,,0.35,0.03,0,3.56,17.82,,19.6,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0116,SC-12-20(A),09XUW,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'53.63""S ","43°58'49.26""W",,,,1389,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.49,0.04,0,-0.01,,,0.3,0.03,0,3.49,15.97,,17.57,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0117,SC-12-20(A),09XUX,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'53.63""S ","43°58'49.26""W",,,,1389,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.79,0.03,0.01,0.01,,,0.25,0.02,0,1.79,25.61,,28.17,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0118,SC-12-20(A),09XUY,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°05'53.63""S ","43°58'49.26""W",,,,1389,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.35,0.03,0.02,0.01,,,0.18,0.01,0.01,1.36,24.04,,26.44,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0119,SM-13-01,09VQJ,"Quadrilátero Ferrífero, Minas Gerais",Brazil,20°16'14.55''S ,43°57'24.17''W,,,,1491,2.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.93,0.03,0.1,0.01,,,0.29,0.02,0.05,1.95,27.13,,29.85,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0120,SM-13-01,09VQK,"Quadrilátero Ferrífero, Minas Gerais",Brazil,20°16'14.55''S ,43°57'24.17''W,,,,1491,2.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.78,0.04,0.11,0.02,,,0.27,0.01,0.06,1.8,27.59,,30.35,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0121,SM-13-02,09XUL,"Quadrilátero Ferrífero, Minas Gerais",Brazil,20°16'14.84'' S ,43°57'24.13''W,,,,1493,2.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.57,0.02,0.01,0.02,,,0.13,0.01,0.02,0.57,40.05,,44.05,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0122,SM-13-02,09XUM,"Quadrilátero Ferrífero, Minas Gerais",Brazil,20°16'14.84'' S ,43°57'24.13''W,,,,1493,2.5,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.73,0.02,0.02,0.02,,,0.11,0.01,0.02,0.74,28.13,,30.94,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0123,SM-13-07,09XUN,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'20.4""S ","43°57'57.3""W",,,,1478,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.01,0.02,0.01,0.01,,,0.15,0.01,0.01,1.01,26.4,,29.04,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0124,SM-13-07,09XUO,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'20.4""S ","43°57'57.3""W",,,,1478,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.13,0.02,0.02,0.01,,,0.15,0.01,0.02,1.13,23.56,,25.92,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0125,SC-12-16(B)_black,09XVK,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'5.84""S ","43°59'1.12""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,1.87,0.02,3.94,0.05,,,0.55,0.04,2.11,2.79,36.23,,39.85,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0126,SC-12-16(B)_black,09XVL,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'5.84""S ","43°59'1.12""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,2.42,0.05,4.25,0.08,,,0.67,0.01,1.76,3.42,36.03,,39.64,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0127,SC-12-16(B)_brown,09XVM,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'5.84""S ","43°59'1.12""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.47,0.05,10.72,0.13,,,0.44,0.02,3.09,5.99,13.51,,14.86,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0128,SC-12-16(B)_brown,09XVN,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'5.84""S ","43°59'1.12""W",,,,1439,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,3.29,0.04,11.07,0.13,,,0.36,0.02,3.37,5.89,11.08,,12.19,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0129,SC-12-21(A),09XVV,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.26,0.01,0.13,0.01,,,0.08,0,0.5,0.29,48.54,,53.39,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0130,SC-12-21(A),09XVX,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.19,0.01,0.45,0.01,,,0.08,0.01,2.42,0.29,47.36,,52.09,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0131,SC-12-21(A),09XVY,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,0.17,0.01,0.61,0.01,,,0.04,0,3.52,0.32,22.94,,25.24,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0132,SC-12-21(B),09XVZ,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,9.83,0.03,13.57,0.13,,,0.61,0.04,1.38,13.02,8.65,,9.51,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0133,SC-12-21(B),01AAB,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,8.48,0.04,9.55,0.12,,,0.62,0.02,1.13,10.72,10.59,,11.65,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0134,SC-12-21(D),09VQF,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,16.35,0.09,27.53,0.32,,,1.65,0.04,1.68,22.82,13.27,,14.6,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21,#21-0135,SC-12-21(D),09VQG,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°06'19.85""S ","43°59'04.37""W",,,,1470,,goethite,Weathered and enriched banded iron formation,Lateritized BIFs,11.86,0.13,43.36,0.48,,,1.82,0.03,3.66,22.05,15.19,,16.71,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
